"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"10743",780.983642854386,1.07030678617781,0.390328964462916,2.74206344807265,0.00610545469531482,0.0405054029476362
"10745",18.777767004739,1.47992852175538,0.500116033087323,2.95917032017442,0.00308468561974155,0.0253080179495116
"10749",188.591680834264,1.08011105657235,0.346631593024353,3.11602023101359,0.00183309695875792,0.0175441857960407
"10789",1702.15817587447,2.04278612420799,0.338074438520575,6.04241519455683,1.51824155694997e-09,1.25808351983647e-06
"10796",291.637757840048,5.54765587720224,1.09928549208039,5.04660155816605,4.49737881052594e-07,7.55089326044382e-05
"10835",36.2161093361262,6.7715374313685,1.62693186840825,4.16215181647011,3.15262628952951e-05,0.00117710267624177
"11047",1329.52344009932,1.10793228930929,0.328814317449291,3.36947702856691,0.000753109682463767,0.0095724302440026
"11072",113.261990464452,3.17737550572469,1.02346736282752,3.1045205945274,0.00190587658985079,0.0180125672700836
"11075",464.091855407233,1.96229517236425,0.503758700630306,3.89530775331328,9.80741245333723e-05,0.0023902543747754
"11080",451.357140447811,2.90323388773895,0.72942363228507,3.98017524966113,6.88644819222972e-05,0.00191035724796973
"11094",15.2828978037544,3.75427819976943,1.24746982136284,3.00951424673982,0.00261665806521402,0.0225559437514154
"11095",458.217296752306,2.95927123474355,0.765154353185775,3.86754806062648,0.000109935166601148,0.00257900873027424
"11097",413.238500308558,1.60449085105633,0.372728423262911,4.3047182637976,1.67198378478879e-05,0.000778078251153161
"11156",35.468523752981,2.0942026879789,0.769203582178741,2.7225597182571,0.00647783245633872,0.0423452630405553
"11175",3818.47416605488,1.69352321278855,0.478306690369491,3.54066386042041,0.000399121712226277,0.00628610579010951
"11193",124.390400945283,1.51855014186007,0.449904666232877,3.37527093145118,0.000737430538138678,0.00945265252679958
"11202",100.12074195983,1.16720497006435,0.367467655560464,3.17634750270502,0.00149142179186578,0.0151973601785658
"11204",2445.23632812174,2.17637891229524,0.394504077021606,5.51674631280437,3.45333365483808e-08,1.19877344493893e-05
"11209",1243.6768489095,2.67379718309772,0.703982857780881,3.79809984511009,0.000145809591175477,0.00311610380874847
"11251",24.3938948789592,3.3129230755145,1.01567212945515,3.26180366620051,0.00110705789251556,0.012533320027739
"11311",2320.9364919894,1.06389047226959,0.379531758098097,2.80316587365691,0.00506036358679412,0.0355262694226749
"11335",35.7083710043991,4.23236194683233,1.05634741727174,4.00660036426592,6.15989570251371e-05,0.00178267697466687
