"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"34738",74.4865455143126,-1.53231590178367,0.570915759331022,-2.68396147196774,0.00727554900808024,0.045628491923722
"34803",9.06936443982109,-2.11394500878592,0.743311129623631,-2.84395715944184,0.00445570383955767,0.0325905809312521
"34810",1037.63196432914,-1.85695512148284,0.472686816524829,-3.92851049905535,8.54736197961168e-05,0.00217606178921967
"34815",56.2329681911549,-2.51906520621996,0.804849264243892,-3.12985961239148,0.00174889862360683,0.0169943797051692
"34829",216.874733915159,-2.82403686754292,0.941050539521054,-3.0009407029087,0.00269146971356321,0.0230154707063954
"34876",128.237591301482,-1.02851925160942,0.297795211965521,-3.45378035066762,0.000552787407095493,0.00787576423375986
"34912",269.825310160367,-1.3200915097911,0.428064808548069,-3.08385899384873,0.00204334417235755,0.0189355790402312
"35002",384.365080666048,-1.76151962696839,0.4597662390718,-3.83133748690342,0.000127448544372425,0.00285313195297477
"35012",33307.2994379053,-2.65237191033695,0.688467648306268,-3.85257305388593,0.000116883088739448,0.00268559282964127
"35057",14.2504544662453,-2.61858454999333,0.771028480308094,-3.39622285929953,0.000683227067411448,0.0090142459720931
"35058",12.7143102176493,-2.722807232242,0.590215603622585,-4.61324169596693,3.96436853210317e-06,0.00029718260954545
"35076",11.55906545704,-2.97572731667473,0.932147883589715,-3.19233393012186,0.00141128072416256,0.0146654446773009
"35077",16780.5175924809,-2.49513476566324,0.646941210579599,-3.85681840151725,0.000114872437910091,0.00264887179985137
"35083",501.218161673587,-1.12652190776451,0.345793588275357,-3.25778714805857,0.00112284593331889,0.0126396434421979
"35096",435.642491472279,-1.56880461444217,0.533600345176225,-2.9400367309059,0.00328173341030516,0.0263441149512247
"35166",108.955503046836,-1.04936748518688,0.369486603385011,-2.84006910013302,0.00451037625039046,0.0328104906425157
"35201",109.570426502995,-1.52363264751699,0.482419187207941,-3.15831684957474,0.00158682984344413,0.015885613802959
"35204",124.188975985125,-1.53495937423929,0.382958426247954,-4.00816190226729,6.1193165235119e-05,0.00177619212266637
