"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2",538.455596411058,-0.166789262753526,0.294714419844164,-0.565935195304386,0.571437834996903,0.749112489569607
"3",28.2957474433885,0.210595001739985,0.420092313749875,0.501306486329513,0.616155441046414,0.780452506140249
"6",3.26957925768649,0.0285040347816742,0.886862285737708,0.0321403167550011,0.974360151884868,0.988187911939295
"8",54.5714944409717,0.0256442926565888,0.360940204517703,0.0710485901421131,0.943359083829814,0.971847128350522
"9",266.076989580728,0.0447721397836476,0.414339722890537,0.108056595373733,0.913950798359576,0.957838036320868
"11",511.337686206049,-0.297433409784921,0.242240257563197,-1.22784467279278,0.219505282194896,0.429480667912445
"12",16.2138628099662,0.232446146965298,0.397681018996056,0.584504001604369,0.558881273802726,0.739646685288223
"14",19.0274836916384,-0.154909582756829,0.34782554712625,-0.445365741638874,0.65605546546169,0.806668900269582
"16",264.652692971032,0.537427734142012,0.344603225766542,1.55955514620198,0.118865043114552,0.296102136106149
"17",2.82763198134996,0.374932381113093,0.780399010161235,0.48043677174274,0.630916852471787,0.790180072643613
"19",1131.31152217271,-1.35235592747666,0.470012297427208,-2.87727775396368,0.00401122354336219,0.030350606887154
"20",7.04437009177734,-0.0374239856621835,0.423901184420992,-0.0882846923707018,0.929650405164487,0.965850286523275
"21",297.520671706405,0.563953424022612,0.32935915012482,1.7122749551937,0.0868460098389636,0.241680613331909
"22",113.450907090084,0.592117465929347,0.524467237668849,1.12898847325753,0.25890269623455,0.476717974401342
"23",135.405843491597,0.769961405436854,0.604429717336102,1.27386424484603,0.202711531944735,0.409858625155163
"24",39.899578807888,0.370006252079324,0.509969937638546,0.725545222906013,0.468117611934995,0.670740079458629
"25",93.1891545791768,0.403281135585089,0.45911750067346,0.878383278776202,0.379735755554149,0.597601671792867
"26",36.6644518614657,-0.481184033579186,0.452790340367424,-1.06270825739949,0.287914275025819,0.508055275319903
"27",14.7222848135086,0.036433863750185,0.45032830755755,0.0809051155318032,0.935517411698807,0.968605179594242
"28",30.0441106764017,0.594289497044529,0.46257939666631,1.28472971629826,0.198886750216368,0.405347734017618
"29",361.408950363053,0.398698623077666,0.363468263646645,1.09692829596058,0.272672738222385,0.492090578857428
"31",2.17306880681901,-0.113242992040038,0.869156509011025,-0.130290679372455,0.896336453995522,0.948549511009185
"32",236.280276639332,-0.0769063130296983,0.816502012605625,-0.0941899858694464,0.924958239527126,0.963627835300239
"33",186.863476839598,-0.879844902164937,0.694663681027213,-1.26657679996152,0.20530665232711,0.412379176243553
"34",107.2851206958,-0.510611552726029,0.824041427900843,-0.619643060940222,0.5354928101645,0.723759152200255
"35",485.084153369329,-1.21582591224083,0.429042136371682,-2.83381469830168,0.00459959946447328,0.0332081256445727
"36",1197.98770905905,-0.159881341852416,0.218773402406287,-0.730807950572981,0.464896466586135,0.668339467326535
"37",191.678156817724,-0.362911957387357,0.434273502996494,-0.835676031080087,0.403337182996139,0.616795187332112
"38",29.8301481138242,-0.143185865766367,0.68887771518723,-0.207853821672037,0.835343106598128,0.915417163188119
"39",10.9329668207462,-0.791854597312672,0.455263258566745,-1.73933341294789,0.0819761333023943,0.232788294524862
"40",113.175789820517,-0.15499406831154,0.536538358417918,-0.288877888933362,0.772674824777661,0.879925118539192
"41",737.707459992979,0.577625481208819,0.679141533382712,0.850522980580711,0.395034389481293,0.610197594422583
"42",2869.34085521233,-0.0277412844440482,0.397604902938499,-0.0697709817938014,0.944375944048603,0.972245229925903
"43",18.3196868195463,0.116972268119904,0.718623373983094,0.1627727017444,0.870697402438499,0.934750710705105
"44",10.8723911947899,-0.162621013281004,0.876128563678924,-0.185613185122224,0.852748113017789,0.925571389940083
"45",38.2865283808686,-0.275030424084441,0.749610104335199,-0.36689796801546,0.713695127208541,0.843729597668232
"46",11.9564659492664,-0.847910349182422,1.00112413198077,-0.846958256320119,0.397018389235963,0.611647378115235
"47",231.587527843072,-0.404595153991315,0.267819966934788,-1.51069824487668,0.130865349801964,0.314204047641168
"48",2.36751856256663,0.779057715129418,1.02948419741173,0.756745676221236,0.449202244159818,0.655493069291449
"49",3.82572824778403,-1.05463543524281,1.19071371311036,-0.885717048212971,0.375770019261013,0.594309829748608
"50",4.27793253281023,-0.628459382545745,1.17003539960427,-0.537128520007431,0.591178841792324,0.762397815551043
"51",10.3547443817843,-1.08510039215373,1.08782277931477,-0.997497398277731,0.318523136031541,0.539845448539961
"52",22.5435207805636,0.0703139560296047,0.970103213591783,0.0724809020776965,0.942219203423853,0.971444394989146
"53",49.5970489756624,-0.431123713325072,0.871613734380232,-0.494627030667003,0.620863418025567,0.783625209872839
"54",37.3177235319995,-0.980595195125343,0.471483823563569,-2.07980665744544,0.0375432702313701,0.139004255650538
"55",58.8410054046729,-0.866302609820539,0.443338876289178,-1.95404160598691,0.0506962969645158,0.170064825729399
"56",1895.3429569634,0.216450264536972,0.232055506053991,0.932752117015536,0.350947969159396,0.570785253819594
"57",305.882510642739,-0.761380425351419,0.246503455005892,-3.08872111075774,0.00201020045751077,0.0187162121611224
"58",16.136139276826,-0.250626048037618,0.564597027289392,-0.44390252857133,0.657113056342542,0.807015544927975
"59",697.000873228125,-0.109317768814035,0.161951861564038,-0.675001619359651,0.499674736109274,0.695096102088976
"60",49.0124930588099,0.806092395635556,0.443103965217885,1.81919472383683,0.0688817275144387,0.207954696901838
"61",176.38998288317,0.439064540749913,0.390119355983963,1.12546207722121,0.260393278422108,0.47819434773428
"62",1163.65701022256,0.544761449109548,0.422283511700594,1.29003722384452,0.197037734123696,0.402842691843684
